Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Temperature_K,Air Density ,TheoreticalPowerCurve (KWh),LV ActivePower (kW),Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
2017,1,1,0,30,9.1,0,0,0,0,-4.1,0,0,0,0,0.232,38.99,143.88,0.24,1005,1.6,3,2.8000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,1,30,8.700000000000001,0,0,0,0,-4.5,0,0,0,0,0.232,38.93,130.35,0.24,1005,1.6,5,2.4000000000000004,,,,,,1784962,-,-,-,24.25,32.9,0,118,2,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
2017,1,1,2,30,8.1,0,0,0,0,-4.8,0,0,0,0,0.233,39.83,117,0.24,1005,1.5,6,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,3,30,7.6000000000000005,0,0,0,0,-4.9,0,0,0,0,0.233,40.81,103.92,0.24,1006,1.5,183,1.9000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,4,30,8.3,0,0,0,0,-5,0,0,0,0,0.233,38.63,91.24,0.24,1006,1.5,356,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,5,30,10.5,63,433,145,3,-5,70,37,3,77,0.234,33.24,79.09,0.24,1007,1.5,350,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,6,30,13.600000000000001,95,678,349,0,-5,95,678,0,349,0.23500000000000001,27.19,68.02,0.24,1007,1.5,352,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,7,30,16.8,113,793,528,0,-5.3,113,793,0,528,0.23600000000000002,21.650000000000002,58.43,0.24,1007,1.5,353,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,8,30,19.200000000000003,123,850,655,0,-5.8,123,850,0,655,0.23600000000000002,17.830000000000002,51.22,0.24,1006,1.5,345,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,9,30,20.8,145,836,709,0,-6.2,145,836,0,709,0.23700000000000002,15.66,47.5,0.24,1005,1.5,335,2.8000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,10,30,21.900000000000002,144,833,700,0,-6.7,144,833,0,700,0.23700000000000002,14.15,48.09,0.24,1004,1.5,326,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,11,30,22.5,137,795,618,0,-7,137,795,0,618,0.23800000000000002,13.31,52.84,0.24,1004,1.6,321,3.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,12,30,22.3,124,720,476,0,-7.1,124,720,0,476,0.23900000000000002,13.4,60.77,0.24,1003,1.6,322,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,13,30,20.8,100,572,287,0,-6.9,100,572,0,287,0.23900000000000002,14.92,70.83,0.24,1004,1.7000000000000002,325,3.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,14,30,18,54,262,89,0,-6.5,54,262,0,89,0.24,18.32,82.17,0.24,1004,1.7000000000000002,329,2.4000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,15,30,16.1,0,0,0,0,-5.8,0,0,0,0,0.24,21.76,94.54,0.24,1005,1.8,332,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,16,30,15.4,0,0,0,0,-4.9,0,0,0,0,0.24,24.37,107.34,0.24,1005,1.8,332,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,17,30,14.600000000000001,0,0,0,0,-4,0,0,0,0,0.24,27.490000000000002,120.51,0.24,1006,1.9000000000000001,330,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,18,30,13.8,0,0,0,7,-3.4,0,0,0,0,0.241,30.23,133.92000000000002,0.24,1006,1.9000000000000001,328,3.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,19,30,12.9,0,0,0,1,-3.2,0,0,0,0,0.241,32.53,147.48,0.24,1006,1.9000000000000001,327,4.1000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,20,30,12.200000000000001,0,0,0,3,-3.2,0,0,0,0,0.242,34.11,161.13,0.24,1005,1.9000000000000001,328,4.1000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,21,30,11.5,0,0,0,7,-3.1,0,0,0,0,0.242,35.85,174.73,0.24,1005,1.9000000000000001,330,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,22,30,11,0,0,0,7,-2.9,0,0,0,0,0.243,37.550000000000004,171.26,0.24,1005,1.9000000000000001,333,3.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,23,30,10.700000000000001,0,0,0,1,-2.7,0,0,0,0,0.243,39.1,157.6,0.24,1005,1.8,334,3.8000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,0,30,9.8,0,0,0,0,-2.4,0,0,0,0,0.243,42.4,143.97,0.24,1005,1.8,338,3.4000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,1,30,9.200000000000001,0,0,0,7,-2.1,0,0,0,0,0.243,44.93,130.44,0.24,1005,1.7000000000000002,339,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,2,30,8.700000000000001,0,0,0,3,-1.9,0,0,0,0,0.243,47.2,117.08,0.24,1006,1.7000000000000002,339,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,3,30,8.200000000000001,0,0,0,0,-1.8,0,0,0,0,0.242,49.47,103.99000000000001,0.24,1006,1.6,340,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,4,30,8.5,0,0,0,3,-1.6,0,0,0,0,0.242,49.09,91.3,0.24,1007,1.6,340,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,5,30,10.4,72,358,139,0,-1.4,72,358,0,139,0.242,43.800000000000004,79.13,0.24,1007,1.5,344,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,6,30,13.200000000000001,111,618,343,1,-1,111,618,0,343,0.243,37.58,68.04,0.24,1008,1.4000000000000001,350,5.300000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,7,30,16.1,134,740,521,0,-1.2,134,740,0,521,0.243,30.560000000000002,58.43,0.24,1007,1.4000000000000001,352,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,8,30,18.5,145,805,650,1,-2.9,145,805,0,650,0.244,23.25,51.19,0.24,1007,1.3,350,5.6000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,9,30,20.200000000000003,155,821,710,0,-4.8,155,821,0,710,0.245,18.150000000000002,47.43,0.24,1006,1.3,347,5.300000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,10,30,21.200000000000003,154,822,704,0,-6.2,154,822,0,704,0.246,15.3,47.980000000000004,0.24,1005,1.2000000000000002,344,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,11,30,21.5,146,790,624,0,-7.3,146,790,0,624,0.247,13.86,52.71,0.24,1005,1.2000000000000002,341,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,12,30,21.200000000000003,129,727,485,0,-8.1,129,727,0,485,0.247,13.21,60.64,0.24,1005,1.1,338,4.800000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,13,30,19.700000000000003,104,579,295,0,-9,104,579,0,295,0.248,13.58,70.69,0.24,1005,1.1,335,4.1000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,14,30,16.900000000000002,57,265,93,0,-9.7,57,265,0,93,0.248,15.23,82.04,0.24,1006,1,332,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,15,30,14.700000000000001,0,0,0,0,-10.4,0,0,0,0,0.249,16.66,94.4,0.24,1006,1,330,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,16,30,13.9,0,0,0,0,-10.8,0,0,0,0,0.249,16.97,107.21000000000001,0.24,1007,1,328,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,17,30,13,0,0,0,3,-10.9,0,0,0,0,0.249,17.86,120.38,0.24,1007,1,329,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,18,30,12,0,0,0,0,-10.6,0,0,0,0,0.249,19.57,133.79,0.24,1007,1,331,3.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,19,30,10.9,0,0,0,0,-9.9,0,0,0,0,0.25,22.23,147.36,0.24,1008,1,334,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,20,30,10,0,0,0,0,-9,0,0,0,0,0.249,25.25,161.01,0.24,1007,1,339,3.8000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,21,30,9.4,0,0,0,0,-8.1,0,0,0,0,0.249,28.3,174.6,0.24,1007,1,341,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,22,30,8.8,0,0,0,0,-7.1,0,0,0,0,0.248,31.85,171.35,0.24,1007,1,341,3.4000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,23,30,8.5,0,0,0,0,-6,0,0,0,0,0.248,35.17,157.70000000000002,0.24,1007,1,341,3.4000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,0,30,7.6000000000000005,0,0,0,0,-5.1,0,0,0,0,0.247,40.18,144.06,0.24,1007,1.1,343,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,1,30,7,0,0,0,0,-4.4,0,0,0,0,0.247,44.24,130.52,0.24,1007,1.1,345,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,2,30,6.4,0,0,0,0,-3.9,0,0,0,0,0.246,47.84,117.16,0.24,1007,1.1,347,2.8000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,3,30,6,0,0,0,0,-3.5,0,0,0,0,0.245,50.58,104.06,0.24,1008,1.1,348,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,4,30,6.4,0,0,0,0,-3.1,0,0,0,0,0.244,50.53,91.35000000000001,0.24,1008,1.1,347,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,5,30,8.200000000000001,71,370,141,0,-2.7,71,370,0,141,0.244,46.050000000000004,79.17,0.24,1009,1.1,348,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,6,30,11.200000000000001,111,628,345,0,-1.6,111,628,0,345,0.244,40.87,68.06,0.24,1009,1.1,352,3.8000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,7,30,14.5,131,757,527,0,-0.3,131,757,0,527,0.244,36.38,58.42,0.24,1009,1.1,355,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,8,30,17.3,139,827,658,0,-0.4,139,827,0,658,0.244,30.07,51.14,0.24,1008,1.1,350,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,9,30,19.3,121,902,733,0,-1.7,121,902,0,733,0.244,24.080000000000002,47.34,0.24,1007,1.1,338,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,10,30,20.5,123,894,723,0,-3,123,894,0,723,0.244,20.38,47.86,0.24,1006,1.1,324,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,11,30,21,119,865,645,0,-3.9,119,865,0,645,0.244,18.48,52.57,0.24,1005,1,312,2.8000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,12,30,20.8,103,815,504,0,-4.3,103,815,0,504,0.244,18.12,60.49,0.24,1005,1,305,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,13,30,19.3,82,690,312,0,-4.2,82,690,0,312,0.244,19.98,70.54,0.24,1005,1,303,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,14,30,16.2,48,387,103,0,-3.7,48,387,0,103,0.245,25.25,81.9,0.24,1006,1.1,306,1.9000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,15,30,13.9,0,0,0,3,-3,0,0,0,0,0.245,30.990000000000002,94.27,0.24,1006,1.1,311,1.9000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,16,30,13.200000000000001,0,0,0,4,-2.3,0,0,0,0,0.246,34.02,107.08,0.24,1007,1.1,315,2.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,17,30,12.700000000000001,0,0,0,4,-2,0,0,0,0,0.246,36.09,120.25,0.24,1007,1.1,317,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,18,30,12,0,0,0,1,-1.8,0,0,0,0,0.247,38.38,133.67000000000002,0.24,1007,1.1,318,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,19,30,11.200000000000001,0,0,0,0,-1.5,0,0,0,0,0.247,41.15,147.23,0.24,1007,1.1,320,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,20,30,10.3,0,0,0,1,-1.2,0,0,0,0,0.248,44.79,160.89000000000001,0.24,1007,1.1,322,3.8000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,21,30,9.5,0,0,0,0,-0.7,0,0,0,0,0.248,48.97,174.47,0.24,1007,1.1,323,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,22,30,8.8,0,0,0,1,-0.1,0,0,0,0,0.248,53.54,171.43,0.24,1007,1,326,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,23,30,8.5,0,0,0,0,0.4,0,0,0,0,0.248,56.56,157.79,0.24,1006,1,327,3.4000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,0,30,7.7,0,0,0,0,0.7000000000000001,0,0,0,0,0.247,61.120000000000005,144.14000000000001,0.24,1006,0.9,333,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,1,30,7.1000000000000005,0,0,0,0,0.9,0,0,0,0,0.247,64.7,130.6,0.24,1006,0.8,336,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,2,30,6.5,0,0,0,0,1.1,0,0,0,0,0.247,68.32000000000001,117.23,0.24,1006,0.8,337,2.8000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,3,30,6,0,0,0,0,1.3,0,0,0,0,0.247,71.85000000000001,104.12,0.24,1007,0.7000000000000001,338,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,4,30,6.5,0,0,0,0,1.5,0,0,0,0,0.248,70.63,91.4,0.24,1007,0.7000000000000001,338,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,5,30,8.6,65,451,149,0,1.8,65,451,0,149,0.249,62.31,79.2,0.24,1008,0.7000000000000001,340,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,6,30,12,97,716,364,2,1.9000000000000001,157,94,0,192,0.25,50.09,68.07000000000001,0.24,1008,0.6000000000000001,345,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,7,30,15.4,113,834,550,0,1.5,113,834,0,550,0.251,39.11,58.410000000000004,0.24,1008,0.6000000000000001,350,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,8,30,17.8,124,890,683,0,0.2,124,890,0,683,0.252,30.400000000000002,51.09,0.24,1007,0.6000000000000001,349,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,9,30,19.400000000000002,128,914,748,0,-1.2,128,914,0,748,0.252,24.91,47.25,0.24,1007,0.6000000000000001,347,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,10,30,20.400000000000002,123,926,746,0,-2.6,123,926,0,746,0.252,21.14,47.74,0.24,1006,0.5,346,5.6000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,11,30,20.900000000000002,114,906,667,1,-3.9,114,906,0,667,0.251,18.62,52.43,0.24,1005,0.5,346,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,12,30,20.700000000000003,124,779,510,1,-4.9,124,779,0,510,0.251,17.44,60.34,0.24,1005,0.5,346,5.1000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,13,30,19,100,641,315,2,-5.6,114,0,0,114,0.251,18.37,70.4,0.24,1005,0.5,344,3.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,14,30,15.700000000000001,56,333,104,0,-5.8,56,333,0,104,0.251,22.36,81.75,0.24,1006,0.5,341,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,15,30,13.200000000000001,0,0,0,0,-5.4,0,0,0,0,0.252,27.02,94.13,0.24,1006,0.5,337,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,16,30,12.4,0,0,0,0,-4.9,0,0,0,0,0.253,29.580000000000002,106.95,0.24,1007,0.5,339,2.4000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,17,30,11.600000000000001,0,0,0,0,-4.3,0,0,0,0,0.254,32.54,120.12,0.24,1007,0.5,347,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,18,30,10.700000000000001,0,0,0,0,-3.7,0,0,0,0,0.254,36.17,133.54,0.24,1007,0.5,179,2.8000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,19,30,9.8,0,0,0,0,-3.1,0,0,0,0,0.254,40.14,147.11,0.24,1007,0.6000000000000001,11,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,20,30,9,0,0,0,0,-2.5,0,0,0,0,0.254,44.26,160.77,0.24,1007,0.6000000000000001,20,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,21,30,8.3,0,0,0,0,-1.8,0,0,0,0,0.254,48.95,174.34,0.24,1007,0.6000000000000001,24,2.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,22,30,7.800000000000001,0,0,0,0,-0.9,0,0,0,0,0.253,54.07,171.51,0.24,1007,0.7000000000000001,27,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,23,30,7.5,0,0,0,0,0,0,0,0,0,0.253,58.97,157.87,0.24,1006,0.7000000000000001,28,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,5,0,30,6.6000000000000005,0,0,0,0,0.8,0,0,0,0,0.252,66.38,144.23,0.24,1006,0.6000000000000001,34,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,5,1,30,6.1000000000000005,0,0,0,0,1.3,0,0,0,0,0.252,71.41,130.68,0.24,1005,0.6000000000000001,36,1.7000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,5,2,30,5.6000000000000005,0,0,0,0,1.7000000000000002,0,0,0,0,0.251,76.10000000000001,117.3,0.24,1006,0.6000000000000001,36,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,5,3,30,5.300000000000001,0,0,0,0,2.1,0,0,0,0,0.251,79.87,104.18,0.24,1006,0.7000000000000001,36,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,5,4,30,6.5,0,0,0,0,2.6,0,0,0,0,0.251,76.17,91.45,0.24,1006,0.7000000000000001,34,2.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,5,5,30,9,57,526,155,0,3.3000000000000003,57,526,0,155,0.252,67.54,79.23,0.24,1007,0.7000000000000001,24,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,5,6,30,12.600000000000001,84,765,369,0,4,84,765,0,369,0.253,55.85,68.08,0.24,1007,0.7000000000000001,19,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,5,7,30,17.1,98,874,556,0,4.800000000000001,98,874,0,556,0.253,44.2,58.39,0.24,1006,0.7000000000000001,29,3.8000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,5,8,30,20.6,106,928,689,0,3.5,106,928,0,689,0.254,32.410000000000004,51.04,0.24,1005,0.7000000000000001,35,3.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,5,9,30,22.700000000000003,106,957,757,0,1.4000000000000001,106,957,0,757,0.254,24.51,47.160000000000004,0.24,1004,0.7000000000000001,32,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,5,10,30,24,105,957,750,0,-0.1,105,957,0,750,0.253,20.38,47.61,0.24,1003,0.7000000000000001,26,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,5,11,30,24.5,100,933,670,0,-1,100,933,0,670,0.253,18.45,52.28,0.24,1002,0.7000000000000001,18,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,5,12,30,24.5,89,878,526,0,-1.6,89,878,0,526,0.253,17.72,60.19,0.24,1002,0.7000000000000001,7,1.7000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
