Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Temperature_K,Air Density ,TheoreticalPowerCurve (KWh),LV ActivePower (kW),Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
2017,1,1,0,30,4,0,0,0,4,-2.7,0,0,0,0,0.244,61.53,145.73,0.39,997,1.2,35,1.6,,,,,NSRDB,1691691,-,-,-,27.13,31.06,0,219,2,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
2017,1,1,1,30,3.8,0,0,0,4,-1.9,0,0,0,0,0.244,66.46,132.43,0.39,997,1.3,32,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,2,30,3.6,0,0,0,4,-0.9,0,0,0,0,0.245,72.6,119.29,0.39,997,1.3,27,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,3,30,3.4,0,0,0,7,0.1,0,0,0,0,0.245,78.9,106.41,0.39,997,1.4,23,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,4,30,4,0,0,0,7,0.9,0,0,0,0,0.245,80.29,93.94,0.39,998,1.4,20,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,5,30,5.9,52,337,99,4,1.6,33,0,1,33,0.246,73.8,81.97,0.39,998,1.3,12,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,6,30,8.9,92,629,295,2,2.1,111,0,0,111,0.247,62.31,71.13,0.39,998,1.3,5,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,7,30,12.1,114,761,475,3,1.9,212,136,0,276,0.248,49.53,61.71,0.39,998,1.3,182,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,8,30,14.2,129,827,609,0,1,129,827,0,609,0.249,40.57,54.53,0.39,997,1.2,355,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,9,30,15.4,151,819,671,1,0.1,151,819,0,671,0.251,35.26,50.58,0.39,997,1.2,345,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,10,30,15.9,149,823,671,0,-0.7,149,823,0,671,0.252,32.2,50.62,0.39,996,1.2,338,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,11,30,16,140,801,604,0,-1.3,140,801,0,604,0.253,30.57,54.64,0.39,996,1.1,334,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,12,30,15.6,124,741,473,0,-1.8,124,741,0,473,0.254,30.37,61.87,0.39,996,1,334,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,13,30,13.9,95,613,292,0,-2,95,613,0,292,0.254,33.27,71.32,0.39,996,1,335,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,14,30,11,52,327,96,0,-1.6,52,327,0,96,0.253,41.62,82.18,0.39,996,0.9,335,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,15,30,8.8,0,0,0,0,-1.7,0,0,0,0,0.253,47.85,94.16,0.39,997,0.8,335,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,16,30,7.9,0,0,0,0,-1.7,0,0,0,0,0.252,50.81,106.65,0.39,997,0.8,336,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,17,30,7.1,0,0,0,0,-1.7,0,0,0,0,0.251,53.61,119.53,0.39,997,0.7,337,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,18,30,6.3,0,0,0,0,-1.7,0,0,0,0,0.25,56.44,132.68,0.39,998,0.7,339,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,19,30,5.5,0,0,0,0,-1.8,0,0,0,0,0.249,59.32,145.98,0.39,998,0.7,342,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,20,30,4.7,0,0,0,0,-1.9,0,0,0,0,0.248,62.42,159.3,0.39,997,0.6,344,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,21,30,4,0,0,0,0,-1.9,0,0,0,0,0.248,65.56,172.08,0.39,997,0.6,347,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,22,30,3.3,0,0,0,0,-1.8,0,0,0,0,0.248,69.26,171.94,0.39,997,0.6,350,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,23,30,3,0,0,0,0,-1.7,0,0,0,0,0.249,71.47,159.14,0.39,997,0.5,351,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,0,30,2.1,0,0,0,0,-1.5,0,0,0,0,0.25,77.12,145.81,0.39,997,0.5,353,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,1,30,1.6,0,0,0,0,-1.3,0,0,0,0,0.25,80.83,132.51,0.39,997,0.5,355,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,2,30,1.2,0,0,0,0,-1.2,0,0,0,0,0.251,83.92,119.36,0.39,997,0.5,357,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,3,30,0.8,0,0,0,0,-1.1,0,0,0,0,0.251,86.8,106.47,0.39,998,0.5,179,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,4,30,1.7,0,0,0,0,-1.2,0,0,0,0,0.252,81.26,93.99,0.39,999,0.5,0,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,5,30,4.1,41,525,114,0,-1.3,41,525,0,114,0.252,68,82.01,0.39,999,0.5,177,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,6,30,7.4,68,791,324,1,-1.4,68,791,0,324,0.253,53.46,71.15,0.39,999,0.5,353,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,7,30,10.9,82,905,511,0,-2.3,82,905,0,511,0.253,39.68,61.71,0.39,999,0.5,351,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,8,30,13.5,91,957,647,0,-3.3,91,957,0,647,0.253,30.96,54.5,0.39,999,0.5,350,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,9,30,14.9,99,982,723,0,-4.3,99,982,0,723,0.253,26.35,50.51,0.39,998,0.4,348,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,10,30,15.5,102,966,716,0,-4.8,102,966,0,716,0.253,24.29,50.51,0.39,997,0.5,347,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,11,30,15.5,102,931,643,0,-5,102,931,0,643,0.254,23.97,54.51,0.39,997,0.5,347,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,12,30,15,108,825,498,0,-4.8,108,825,0,498,0.255,25.22,61.73,0.39,997,0.5,348,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,13,30,13.2,87,693,311,0,-4.3,87,693,0,311,0.256,29.44,71.18,0.39,997,0.5,349,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,14,30,10,51,396,105,0,-3.1,51,396,0,105,0.256,39.71,82.04,0.39,998,0.5,348,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,15,30,7.8,0,0,0,0,-2.8,0,0,0,0,0.257,47.23,94.03,0.39,998,0.5,347,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,16,30,6.9,0,0,0,0,-2.3,0,0,0,0,0.257,51.87,106.51,0.39,999,0.6,347,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,17,30,6.1,0,0,0,0,-2,0,0,0,0,0.257,56.32,119.4,0.39,999,0.6,346,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,18,30,5.4,0,0,0,0,-1.6,0,0,0,0,0.257,60.59,132.55,0.39,1000,0.6,347,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,19,30,4.8,0,0,0,0,-1.3,0,0,0,0,0.257,64.59,145.85,0.39,999,0.6,349,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,20,30,4.2,0,0,0,0,-1,0,0,0,0,0.257,69.04,159.17,0.39,999,0.7,351,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,21,30,3.6,0,0,0,0,-0.6,0,0,0,0,0.257,74,171.94,0.39,999,0.7,353,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,22,30,3.1,0,0,0,0,-0.1,0,0,0,0,0.256,79.25,171.98,0.39,999,0.7,355,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,23,30,2.9,0,0,0,0,0.4,0,0,0,0,0.256,83.64,159.21,0.39,999,0.7,355,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,0,30,2.4,0,0,0,0,1,0,0,0,0,0.255,90.41,145.89,0.39,999,0.8,353,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,1,30,2.1,0,0,0,0,1.5,0,0,0,0,0.254,96.1,132.59,0.39,999,0.8,351,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,2,30,1.8,0,0,0,0,1.8,0,0,0,0,0.254,100,119.43,0.39,999,0.8,351,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,3,30,1.6,0,0,0,0,1.6,0,0,0,0,0.255,100,106.53,0.39,999,0.8,354,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,4,30,2.4,0,0,0,0,2.4,0,0,0,0,0.255,100,94.04,0.39,999,0.8,356,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,5,30,4.7,50,370,101,0,3.2,50,370,0,101,0.257,90.25,82.05,0.39,1000,0.8,353,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,6,30,7.7,86,675,304,0,3.5,86,675,0,304,0.258,74.66,71.17,0.39,1000,0.8,351,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,7,30,11.2,104,815,490,0,3.6,104,815,0,490,0.26,59.49,61.7,0.39,1000,0.8,176,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,8,30,14,113,891,631,0,3.2,113,891,0,631,0.261,47.98,54.45,0.39,999,0.7,179,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,9,30,15.5,149,850,690,2,2.4,289,308,0,485,0.262,41.17,50.43,0.39,998,0.7,353,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,10,30,16.3,147,854,691,7,1.6,199,594,0,578,0.262,37.1,50.4,0.39,998,0.7,347,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,11,30,16.5,140,825,621,7,1.1,273,183,0,380,0.262,35.24,54.38,0.39,997,0.7,342,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,12,30,16.1,126,750,483,0,0.8,126,750,0,483,0.262,35.47,61.59,0.39,997,0.8,340,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,13,30,14.4,102,606,299,0,0.8,102,606,0,299,0.261,39.52,71.03,0.39,997,0.8,339,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,14,30,11.4,57,298,99,0,1.2,57,298,0,99,0.261,49.45,81.9,0.39,997,0.8,337,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,15,30,9.3,0,0,0,0,1.3,0,0,0,0,0.26,57.37,93.89,0.39,998,0.8,336,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,16,30,8.5,0,0,0,0,1.5,0,0,0,0,0.26,61.63,106.37,0.39,998,0.8,337,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,17,30,7.8,0,0,0,0,1.8,0,0,0,0,0.26,65.88,119.27,0.39,999,0.8,339,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,18,30,7.2,0,0,0,0,2.1,0,0,0,0,0.26,69.85,132.42,0.39,999,0.8,343,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,19,30,6.5,0,0,0,0,2.3,0,0,0,0,0.261,74.52,145.73,0.39,999,0.8,346,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,20,30,6,0,0,0,0,2.5,0,0,0,0,0.261,78.44,159.04,0.39,999,0.8,348,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,21,30,5.4,0,0,0,0,2.8,0,0,0,0,0.261,83.24,171.8,0.39,999,0.8,349,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,22,30,4.9,0,0,0,0,3,0,0,0,0,0.261,87.56,172.01,0.39,998,0.9,350,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,23,30,4.7,0,0,0,0,3.2,0,0,0,0,0.261,89.99,159.29,0.39,998,0.8,350,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,0,30,4,0,0,0,0,3.3,0,0,0,0,0.262,95.33,145.97,0.38,998,0.8,351,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,1,30,3.5,0,0,0,0,3.3,0,0,0,0,0.261,98.94,132.66,0.38,997,0.8,350,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,2,30,3.1,0,0,0,0,3.1,0,0,0,0,0.261,100,119.5,0.38,998,0.8,348,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,3,30,2.7,0,0,0,0,2.7,0,0,0,0,0.26,100,106.59,0.38,998,0.8,345,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,4,30,3.3,0,0,0,0,3,0,0,0,0,0.26,98.13,94.09,0.38,999,0.8,344,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,5,30,5.1,44,442,105,0,2.8,44,442,0,105,0.26,85.36,82.08,0.38,999,0.8,342,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,6,30,8.1,74,732,310,1,2.7,74,732,0,310,0.26,68.9,71.18,0.38,999,0.8,342,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,7,30,11.7,90,857,496,0,2.6,90,857,0,496,0.261,53.67,61.68,0.38,999,0.8,347,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,8,30,14.6,100,920,636,0,2.3,100,920,0,636,0.261,43.45,54.4,0.38,999,0.7,350,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,9,30,16.1,110,933,705,0,1.6,110,933,0,705,0.261,37.52,50.34,0.38,998,0.7,349,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,10,30,16.7,110,932,706,0,0.5,110,932,0,706,0.261,33.46,50.28,0.38,997,0.7,349,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,11,30,16.9,107,905,636,0,-0.6,107,905,0,636,0.26,30.47,54.24,0.38,997,0.7,350,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,12,30,16.4,124,768,491,0,-1.5,124,768,0,491,0.26,29.34,61.44,0.38,997,0.6,352,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,13,30,14.6,97,644,308,0,-2.1,97,644,0,308,0.259,31.67,70.89,0.38,997,0.6,353,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,14,30,11.4,55,359,106,0,-1.6,55,359,0,106,0.259,40.51,81.76,0.38,998,0.6,351,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,15,30,9.1,0,0,0,0,-1.8,0,0,0,0,0.26,46.24,93.74,0.38,998,0.6,349,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,16,30,8.2,0,0,0,0,-1.9,0,0,0,0,0.26,49.06,106.24,0.38,999,0.6,351,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,17,30,7.5,0,0,0,0,-1.8,0,0,0,0,0.259,51.71,119.13,0.38,999,0.6,357,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,18,30,6.8,0,0,0,0,-1.6,0,0,0,0,0.259,55.15,132.29,0.38,999,0.6,184,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,19,30,6.1,0,0,0,0,-1.2,0,0,0,0,0.259,59.62,145.6,0.38,999,0.7,12,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,20,30,5.6,0,0,0,0,-0.7,0,0,0,0,0.259,64.01,158.91,0.38,998,0.7,20,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,21,30,5.1,0,0,0,0,-0.1,0,0,0,0,0.259,69.03,171.65,0.38,998,0.7,29,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,22,30,4.8,0,0,0,1,0.4,0,0,0,0,0.258,73.35,172.03,0.38,998,0.7,37,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,23,30,4.7,0,0,0,7,0.9,0,0,0,0,0.258,76.46,159.35,0.38,997,0.7,41,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,5,0,30,4.5,0,0,0,0,1.3,0,0,0,0,0.258,79.96,146.04,0.38,997,0.8,44,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,5,1,30,4.2,0,0,0,4,1.7,0,0,0,0,0.258,83.91,132.73,0.38,997,0.8,47,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,5,2,30,3.9,0,0,0,4,2.1,0,0,0,0,0.258,88.12,119.56,0.38,997,0.8,53,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,5,3,30,3.8,0,0,0,7,2.6,0,0,0,0,0.258,91.62,106.64,0.38,997,0.8,59,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,5,4,30,4.8,0,0,0,7,3,0,0,0,0,0.259,87.99,94.13,0.38,997,0.9,61,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,5,5,30,6.9,49,395,103,7,3.3,50,59,3,58,0.259,77.86,82.1,0.38,998,0.9,59,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,5,6,30,9,82,699,308,7,3.5,132,159,0,184,0.26,68.53,71.18,0.38,998,0.9,47,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,5,7,30,11.9,97,835,493,0,3.6,97,835,0,493,0.261,56.94,61.66,0.38,998,0.9,42,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,5,8,30,15.1,107,898,630,1,2.5,107,898,0,630,0.262,42.65,54.35,0.38,997,0.9,46,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,5,9,30,16.9,105,943,708,3,1.2,274,379,0,516,0.262,34.65,50.25,0.38,996,0.8,41,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,5,10,30,17.5,104,946,710,2,0.3,293,299,0,484,0.263,31.37,50.16,0.38,995,0.8,30,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,5,11,30,17.4,99,925,641,0,-0.1,99,925,0,641,0.262,30.51,54.1,0.38,994,0.8,16,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,5,12,30,16.7,93,860,506,0,-0.2,93,860,0,506,0.262,31.66,61.29,0.38,994,0.8,179,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,5,13,30,14.8,76,745,321,7,0.5,129,260,0,214,0.262,37.7,70.74,0.38,994,0.8,344,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,5,14,30,12.4,46,479,116,0,1.3,46,479,0,116,0.262,46.68,81.61,0.38,994,0.8,340,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,5,15,30,10.8,0,0,0,0,2.5,0,0,0,0,0.263,56.57,93.6,0.38,994,0.8,345,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,5,16,30,9.4,0,0,0,0,3.6,0,0,0,0,0.263,66.99,106.1,0.38,994,0.8,351,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,5,17,30,8,0,0,0,3,4,0,0,0,0,0.263,75.88,119,0.38,994,0.8,178,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,5,18,30,7.1,0,0,0,0,3.9,0,0,0,0,0.263,80.19,132.16,0.38,994,0.8,4,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,5,19,30,6.6,0,0,0,4,3.5,0,0,0,0,0.263,80.71,145.47,0.38,994,0.7,13,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,5,20,30,6.4,0,0,0,0,3,0,0,0,0,0.264,78.69,158.78,0.38,993,0.7,25,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
